Type_L,Type_M,Process temperature [K],Temperature difference,Rotational speed [rpm],Torque [Nm],Power [W],Tool wear [min]
1,0,1.347188883897854,1.100120816220543,-0.0331042293381185,0.4026146085679307,0.732648076335614,0.856246814578691
0,1,0.4691563970558468,-0.6004330647991509,1.5647708967243903,-1.4534688857459093,-1.3320450356114624,-0.9695148657188757
1,0,-1.0167447345229141,-0.6004330647991509,0.0004176264534026707,0.6835353536532683,1.1808331969786474,1.2969479098229313
0,0,-1.2869085766281294,0.8000230725111861,-0.345974883392316,1.2353439600708964,1.6926008966496364,-1.662045158245539
0,1,-1.1518266555755217,-0.9005308085085094,0.24065759295930436,0.5531078648636474,1.1765001480987616,-0.009416051079637989
0,1,-0.34133512925983744,1.0000882349840905,-1.2510649897633874,0.8942259124672719,0.4240844594485506,0.30537044552339077
1,0,-1.084285695049237,1.5002511411663537,-0.8320417923693729,0.18189116600087915,-0.18368413743597442,1.2025119608420227
1,0,-1.4219904976807753,0.5999579100382797,0.49765848736096663,-0.9819233493526635,-1.0594840948386977,-0.4343778214937268
1,0,-1.6246133792596675,-0.5004004835626986,-1.0331729271185,0.33238442229659587,-0.1321180481742686,0.746071540767631
1,0,-0.47641705031244513,-0.2003027398533401,-0.8767376000914011,2.108204846586054,2.3839982727796434,0.5099816683153594
0,0,0.13145159442430845,1.4002185599299013,0.6932026461448401,-0.961857581846568,-0.9232972108212107,1.5959950815958086
1,0,-1.48953145820706,-0.40036790232624636,-0.133669796712682,0.6735024699002211,1.0559141117762412,-0.5288137704746354
1,0,1.0094840812663157,-0.9005308085085094,0.2853534006813326,-0.008733625307028592,0.3395572510616659,-0.7806429677570584
1,0,-0.20625320820722984,-0.40036790232624636,-0.547106018141443,0.011332142199067259,-0.214839039641459,-0.9695148657188757
0,0,-1.0167447345229141,-0.3003353210897941,-1.0052380472922322,0.763798423677651,0.4617997661136455,-0.3556811973429696
0,1,-0.34133512925983744,0.8000230725111861,-0.8096938885083588,0.6032722836288863,0.4064902220960989,0.08501989790127064
1,0,-1.4219904976807753,-0.2003027398533401,-0.6364976335854995,1.8272841015007162,2.250029385704993,-0.7963822925872098
1,0,1.2121069628452463,-0.6004330647991509,-0.6867804172727812,0.6133051673819343,0.5195425557224898,1.4858198077847486
1,0,0.33407447600323914,-0.5004004835626986,-1.2398910378328805,1.0948835875282277,0.6918069849493912,-0.513074445644484
0,1,-0.40887608978616047,0.8000230725111861,-0.4186055709406119,-0.3097201378984621,-0.5835786917286627,1.1238153366912655
1,0,-0.6114989713650527,-1.2006285522178661,-0.9549552636049505,0.6032722836288863,0.2892732950538354,0.997900738050054
1,0,0.6042383181084544,1.300185978693449,1.7547280795430102,-1.373205815721527,-1.1017944922165877,0.9192041138992968
1,0,0.806861199687385,-1.8008240396365833,-0.9214334078134294,0.8239957261959379,0.612567406405132,-0.6704676939459984
1,0,-1.0167447345229141,1.2001533974569951,1.2574872186354464,-0.9217260468343766,-0.5532379909325733,0.635896266956571
1,0,-0.0036303266282991724,-0.6004330647991509,-0.6364976335854995,0.9544232149855587,1.0350349928755398,1.0451187125405084
0,0,-0.13871224768090681,1.0000882349840905,-0.5694539220024571,0.8239957261959379,0.9101720594944716,0.8877254642389939
0,0,1.347188883897854,-1.5007262959272247,-0.7929329606125982,1.2955412625891833,1.3647023359486556,-0.4343778214937268
0,1,1.347188883897854,1.5002511411663537,2.492208906956476,-2.075507678434872,-2.123317784627301,0.5571996428058138
1,0,-0.0036303266282991724,1.5002511411663537,-0.5806278739329642,0.25212135227221394,0.0991057934571255,-1.3000406871520558
1,0,-1.084285695049237,0.8000230725111861,-0.440953474801626,0.031397909705162395,-0.11155712292781304,1.3756445339736885
1,0,1.0094840812663157,-1.0005633897449617,2.492208906956476,-2.125672097200111,-2.220591456457823,1.2969479098229313
0,1,0.8744021602137081,1.4002185599299013,-0.524758114280429,0.12169386348259302,-0.04334201863950467,0.9664220883897511
1,0,-0.47641705031244513,-0.2003027398533401,-0.5415190421761895,0.6233380511349822,0.6511437076640711,-1.6148271837550845
1,0,0.8744021602137081,-1.7007914584001294,-0.40743161901010483,0.30228577103745286,0.30005444475065635,1.61173440642596
1,0,-1.3544495371544523,-0.2003027398533401,-0.22306141215673844,0.4126474923209786,0.6007193721028962,0.9192041138992968
0,1,-0.9492037739965911,-0.8004982272720572,-0.46888835462789363,0.2721871197783098,0.2109227870140883,1.1867726360118713
0,1,0.6042383181084544,-1.0005633897449617,0.1680269054110085,-0.7511670230325644,-0.8804440125037237,1.2654692601626285
0,0,0.33407447600323914,1.300185978693449,-1.172847326249838,0.8942259124672719,0.491176527310106,-1.2213440630012986
1,0,-0.20625320820722984,2.0004140473486167,-0.22864838812199195,0.10162809597649716,0.1412945285554507,1.0765973622008111
1,0,-0.47641705031244513,-0.9005308085085094,-0.03869120530337202,0.3223515385435487,0.6082156402514675,-0.8593395919078156
1,0,0.33407447600323914,-2.10092178334594,1.1680956031913898,-1.1825810244136192,-1.0469435214066305,-1.662045158245539
1,0,1.2121069628452463,-1.600758877163677,-0.5638669460372037,1.8975142877720503,2.4228272572346015,-1.3472586616425102
1,0,1.347188883897854,-0.5004004835626986,0.19596178523727614,0.201956933506975,0.6009252621144676,1.2654692601626285
0,1,2.1576804102135383,-0.9005308085085094,2.7324488734623777,-2.115639213447063,-2.121492850433828,-0.9852541905490271
1,0,0.6042383181084544,-1.4006937146907725,1.9670331662226443,-1.7343896308312472,-1.6710148637528421,0.4312850441646022
1,0,-0.20625320820722984,-0.10027015861688783,-0.6141497297244853,0.26215423602526183,0.08811875374873225,0.30537044552339077
0,1,-0.6114989713650527,1.300185978693449,-0.642084609550753,0.5531078648636474,0.4719538871388638,-1.662045158245539
1,0,-1.0167447345229141,-0.7004656460356031,-0.29010512373978076,0.12169386348259302,0.12623648180008112,0.5099816683153594
0,1,0.06391063389802384,0.4999253288018275,0.5982240547355301,-1.04212065187095,-1.1030017563753463,-0.5445530953047869
1,0,0.8744021602137081,-1.8008240396365833,0.659680790353319,-0.8213972093038988,-0.7138228413212521,1.7219096802370202
0,1,0.40161543652956216,1.600283722402806,1.3859876658362775,-1.7845540495964862,-1.9899478503135843,1.328426559483234
1,0,0.5366973575821697,-2.0008892021094877,-0.12808282074742847,-0.048865160319219586,-0.009239145813795813,-1.3315193368123588
1,0,0.2665335154769161,-0.3003353210897941,-0.6867804172727812,2.1884679166104357,2.6982800168062533,1.5959950815958086
0,1,-2.097400102943852,0.8000230725111861,2.302251724137856,-1.6741923283129605,-1.4228144548037107,-1.0954294643600873
1,0,-0.2737941687335145,-0.3003353210897941,-1.5918705236438526,2.1383034978451967,1.6556623568463777,0.2581524710329364
1,0,-1.7596953003123137,-0.7004656460356031,0.3859189680558961,-0.6107066504898956,-0.5355969603956743,1.3441658843133857
0,0,0.806861199687385,-1.0005633897449617,0.8552249491371924,-1.1825810244136192,-1.2017072996499767,0.22667382137263356
0,1,0.19899255495063148,-1.4006937146907725,1.3859876658362775,-1.3330742807093359,-1.201857037840211,-1.1741260885108444
0,1,-1.2193676161018447,-0.8004982272720572,-1.0108250232574858,0.2721871197783098,-0.19499872943550323,-0.9065575663982699
1,0,0.33407447600323914,-0.00023757738043557702,0.5982240547355301,-0.5505093479716088,-0.31256192604268185,-0.7019463436063013
0,1,-0.2737941687335145,-0.2003027398533401,-1.0778687348405283,1.325639913848327,1.1398704433128597,-0.19828794904145525
1,0,-0.6114989713650527,-0.40036790232624636,-1.1337384944930635,0.21198981726002292,-0.3656160385698354,1.7219096802370202
0,1,1.414729844424177,-1.5007262959272247,0.4920715113957131,-0.7511670230325644,-0.6957045203029831,-1.5833485340947817
1,0,0.9419431207399928,1.100120816220543,-1.0946296627362888,1.7771196827354772,1.7165122139025695,0.5414603179756623
1,0,1.9550575286346077,-0.7004656460356031,-0.32921395549655547,0.14175963098868816,0.12698517275124946,0.4312850441646022
0,1,-2.6377277871542826,0.4999253288018275,-0.6756064653422742,0.6233380511349822,0.5424805747389032,-1.3157800119822072
1,0,-1.2193676161018447,0.699990491274732,-1.1840212781803452,1.6567250776989035,1.469977642319787,1.28120858499278
0,1,-1.084285695049237,1.300185978693449,-0.20630048426097786,-0.2695886028862711,-0.38728128296926334,1.1552939863515683
1,0,-1.0167447345229141,0.19982758509246895,0.374745016125389,-0.6408053017490386,-0.5894559156953324,-0.6389890442856955
1,0,-1.6246133792596675,-0.5004004835626986,-0.2845181477745272,-0.05889804407226751,-0.1322116345431641,0.7775501904279338
0,1,0.5366973575821697,-0.8004982272720572,0.6987896221100937,-0.8013314417978034,-0.6593930091713277,-0.7806429677570584
1,0,-0.47641705031244513,-0.40036790232624636,0.29652735261183966,-0.5806079992307518,-0.541951474843714,-1.5676092092646303
1,0,1.2121069628452463,1.100120816220543,-0.2956920997050343,0.7336997724185073,1.0105621574092314,-1.3944766361329644
0,0,-0.8816628134703064,0.8000230725111861,0.03393948224492384,-0.4100489754289399,-0.4420761019578825,0.1951951717123307
1,0,-1.3544495371544523,-0.40036790232624636,-0.8879115520219082,0.763798423677651,0.5597659770739981,0.35258842001384505
0,1,-2.502645866101675,0.5999579100382797,0.9669644684422629,-1.1524823731544758,-1.09609508235082,-1.0167328402093299
0,1,2.0901394496872534,-0.8004982272720572,0.7211375259711077,-0.5605422317246567,-0.25451966005337145,0.4627636938249051
1,0,-0.40887608978616047,-0.8004982272720572,2.469861003095462,-1.8648171196208685,-1.7231799057754829,-1.0009935153791785
0,1,1.9550575286346077,-0.6004330647991509,1.922337358500616,-1.6741923283129605,-1.578092958075985,-0.11959132489069804
0,1,0.8744021602137081,1.4002185599299013,-0.8376287683346264,1.0045876337507977,0.9284588359767536,-0.8278609422475127
0,1,-0.8141218529439834,0.9000556537476383,-0.39067069111434427,0.9042587962203198,1.1765001480987616,-0.8908182415681185
0,0,1.7524346470557153,-1.2006285522178661,1.5200750890023622,-1.5136661882641962,-1.4585270131744315,1.1867726360118713
1,0,0.19899255495063148,1.300185978693449,0.07304831400169853,-0.008733625307028592,0.19096081452856756,0.10075922273142207
1,0,0.9419431207399928,-0.8004982272720572,-0.16160467653894964,0.49291056234536057,0.7666480041555376,-1.1741260885108444
1,0,0.06391063389802384,1.100120816220543,-0.9884771193964718,1.957711590290337,2.0642136502619466,-0.9695148657188757
1,0,-0.5439580108387682,-0.10027015861688783,-0.41301859497535837,0.15179251474173608,0.08048210604681726,0.30537044552339077
1,0,0.06391063389802384,1.0000882349840905,-0.960542239570204,0.5631407486166954,0.231184235880076,-1.0009935153791785
1,0,0.40161543652956216,-2.10092178334594,0.8440509972066853,-1.3330742807093359,-1.4556726289231026,-1.630566508585236
0,1,1.0094840812663157,-0.6004330647991509,-1.1058036146667958,1.0848507037751796,0.7983831418481774,-0.1353306497208495
0,0,-0.9492037739965911,-0.10027015861688783,-0.22306141215673844,0.35245018980269177,0.5125797298766255,-0.37142052217312105
1,0,0.6717792786347774,-0.2003027398533401,0.31887525647285375,-0.2796214866393183,-0.05929849453627603,1.753388329897323
1,0,-0.40887608978616047,-0.9005308085085094,0.9278556366854882,-1.0621864193770458,-0.9652613386341856,1.2969479098229313
1,0,1.1445660023189232,0.9000556537476383,-0.6979543692032882,0.9042587962203198,0.9123806978004173,-1.5361305596043273
1,0,-0.2737941687335145,1.600283722402806,-0.016343301442357912,-0.2695886028862711,-0.26298922643846134,0.1951951717123307
0,1,0.13145159442430845,-2.2009543645823935,-0.30127907567028783,0.5932393998758384,0.8021827484253553,-0.9065575663982699
0,1,1.0770250417926388,0.5999579100382797,-1.3292826532769368,1.506231821403187,1.134751268934248,-1.551869884434479
1,0,1.1445660023189232,1.5002511411663537,-1.4130872927557399,1.5162647051562348,1.0665080887352711,-1.0324721650394815
1,0,-0.34133512925983744,0.8000230725111861,-0.5191711383151754,0.0012992584460193332,-0.20936423706104243,0.8247681649183882
1,0,0.40161543652956216,-0.8004982272720572,-0.524758114280429,0.39258172481488274,0.33901445012206904,1.61173440642596
1,0,-0.13871224768090681,-0.7004656460356031,-1.0834557108057816,2.2787638703878663,2.3868900915785307,0.7145928911073282
1,0,-1.1518266555755217,0.299860166328923,0.6876156701795866,-0.7311012555264685,-0.5516470226613411,-1.6935238079058417
0,1,-0.8141218529439834,0.299860166328923,0.10098319382796617,-0.40001609167589197,-0.38459535418194774,-1.3629979864726616
1,0,0.8744021602137081,-0.6004330647991509,-0.9661292155354576,1.5664291239214736,1.565435738593726,-0.7963822925872098
1,0,0.13145159442430845,-0.9005308085085094,-0.239822340052499,0.3424173060496438,0.4851308478794232,-0.8436002670776641
1,0,-0.0036303266282991724,-1.600758877163677,1.8441196949870668,-1.7143238633251519,-1.6833214712626683,-1.410215960963116
0,0,0.33407447600323914,0.5999579100382797,0.05628738610593795,0.28222000353135696,0.6194740804296582,1.5802557567656572
0,1,-0.47641705031244513,0.8000230725111861,-0.2845181477745272,0.3725159573087876,0.49484511297083006,1.28120858499278
0,1,-0.8141218529439834,-0.5004004835626986,-0.5415190421761895,0.9042587962203198,1.0468455926302174,0.9034647890691454
1,0,0.6042383181084544,-0.10027015861688783,-0.7538241288558235,0.18189116600087915,-0.12633441057649436,-0.5760317449650897
1,0,0.4691563970558468,-1.0005633897449617,0.5702891749092625,-0.8113643255508513,-0.7476075204927152,1.328426559483234
0,0,1.6173527260030693,-0.40036790232624636,-0.7147152970990489,1.385837216366613,1.5617390770223336,2.1783501003114116
1,0,-1.1518266555755217,0.9000556537476383,0.9334426126507418,-0.9116931630813291,-0.7115954857415266,-1.551869884434479
1,0,0.33407447600323914,1.600283722402806,0.564702198944009,-1.0822521868831414,-1.1846932977846811,1.3756445339736885
0,0,0.40161543652956216,0.8000230725111861,-0.6476715855160066,0.4628119110862175,0.3419811380160729,0.13223787239172494
0,0,0.06391063389802384,1.100120816220543,2.872123272593716,-2.0353761434226807,-1.9142177606029258,0.4627636938249051
0,1,-0.2737941687335145,-2.3009869458188454,-0.5582799700719501,0.17185828224783192,0.002945799416466237,1.470080482954597
1,0,-1.3544495371544523,0.5999579100382797,-0.8711506241261476,0.6233380511349822,0.38401077628727476,1.2654692601626285
0,1,1.414729844424177,-0.5004004835626986,2.576013546435279,-1.8146527008556297,-1.5853271843916479,1.4543411581244456
1,0,1.7524346470557153,-0.3003353210897941,-1.1784343022150916,1.9978431253025282,1.9180130247725868,-1.3157800119822072
0,1,0.4691563970558468,-0.8004982272720572,-0.47447533059314717,-0.05889804407226751,-0.26350395146738875,-1.4259552857932674
0,1,1.279647923371531,-1.5007262959272247,-0.16160467653894964,0.22202270101307084,0.36709036079087465,-1.12690811402039
1,0,1.0770250417926388,1.100120816220543,0.011591578383909725,0.7838641911837462,1.3410343432548526,0.7618108655977824
1,0,0.33407447600323914,-0.8004982272720572,-0.7426501769253165,0.7136340049124121,0.6121556263819898,-0.3871598470032725
1,0,-0.47641705031244513,1.800348884875712,-0.38508371514909073,-0.11909534659055435,-0.2881546010346002,1.4071231836339912
0,1,0.6042383181084544,0.09979500385601668,0.777007285623643,-1.1926139081666667,-1.256848388203511,-0.7019463436063013
0,1,-0.8816628134703064,-0.3003353210897941,0.4529626796389384,-0.46021339419417884,-0.25757993431627085,1.4386018332942943
1,0,0.6717792786347774,0.39989274756537524,0.13450504961948734,0.0715294447173541,0.3565151011056244,-0.3242025476826667
1,0,0.13145159442430845,-2.3009869458188454,-1.2957607974854157,1.405902983872709,1.0390030549167308,-0.33994187251281816
0,1,0.9419431207399928,-1.7007914584001294,1.6318146083074327,-1.6741923283129605,-1.696825984294364,0.8405074897485396
1,0,0.6717792786347774,0.39989274756537524,0.02276553031441678,-0.5304435804655129,-0.6305684075513537,-0.29272389802236387
0,0,-0.20625320820722984,-0.3003353210897941,-0.05545213319913261,0.242088468519166,0.4756411900733666,-0.009416051079637989
1,0,-1.557072418733383,-0.2003027398533401,-1.2901738215201621,1.5262975889092827,1.1981185993137424,-0.3242025476826667
0,1,0.40161543652956216,-0.6004330647991509,0.2071357371677832,-0.03883227656617166,0.23847461401707667,0.022062598580664887
1,0,1.279647923371531,-0.5004004835626986,-1.3907393888947257,3.011164384360354,2.9718236144524273,0.494242343485208
1,0,0.2665335154769161,1.300185978693449,0.659680790353319,-0.9016602793282812,-0.843739438622705,0.3368490951836936
1,0,0.4691563970558468,-0.3003353210897941,-0.4186055709406119,0.5832065161227905,0.6933698773099547,1.2025119608420227
1,0,0.8744021602137081,-0.00023757738043557702,-0.5862148498982177,0.9845218662447018,1.120853693153189,-1.4416946106234187
1,0,1.0770250417926388,-1.9008566208730355,-0.9940640953617252,0.6534367023941252,0.32441497657429064,-0.7176856684364527
1,0,-0.40887608978616047,2.0004140473486167,-0.40743161901010483,0.5531078648636474,0.6592389285735765,-0.8593395919078156
1,0,0.9419431207399928,1.300185978693449,-0.6756064653422742,0.773831307430699,0.7509348528178961,-0.5445530953047869
1,0,1.1445660023189232,0.9000556537476383,-0.6309106576202459,0.5531078648636474,0.4808726680946542,-1.4416946106234187
1,0,-1.8947772213649212,-0.5004004835626986,0.7211375259711077,-0.21942418412103218,0.3012710675463047,-1.6148271837550845
0,1,-1.084285695049237,-0.40036790232624636,0.36357106419488194,-1.052153535623998,-1.2405550013787143,-1.4731732602837218
1,0,0.5366973575821697,-0.6004330647991509,0.8887468049287135,-1.04212065187095,-0.9521498883518532,-0.1353306497208495
1,0,0.33407447600323914,-1.0005633897449617,-0.9326073597439364,0.4026146085679307,0.038386957317388434,1.5015591326149
0,1,-1.084285695049237,-0.9005308085085094,-0.5638669460372037,0.23205558476611807,0.08341135939326275,-1.6935238079058417
1,0,-0.9492037739965911,1.4002185599299013,0.5423542950829948,-0.8715616280691377,-0.8594432313234576,1.328426559483234
0,1,-0.8816628134703064,0.5999579100382797,0.23507061699405082,0.7437326561715552,1.4664400775755178,-0.8908182415681185
0,1,1.1445660023189232,1.300185978693449,-0.3403879074270625,-0.008733625307028592,-0.09840823809792223,1.2182512856721741
0,1,-0.8816628134703064,1.4002185599299013,-0.40743161901010483,-0.15922688160274534,-0.36083377511924825,-1.268562037491753
0,1,-0.0036303266282991724,-0.9005308085085094,0.34122316033386785,-0.40001609167589197,-0.23288249156461205,1.5172984574450514
1,0,-1.557072418733383,-0.40036790232624636,-0.08897398899065377,-0.2294570678740794,-0.2508136398450891,-0.4343778214937268
1,0,1.414729844424177,1.4002185599299013,-0.15043072460844256,-0.3097201378984621,-0.4099946947003275,0.7145928911073282
1,0,1.819975607582,-1.0005633897449617,0.006004602418656199,0.4828776785923126,0.8835748134542231,1.3913838588038399
1,0,0.7393202391611005,-1.3006611334543203,1.9055764306048555,-1.553797723276387,-1.3638456837623292,0.7618108655977824
0,1,-0.20625320820722984,-0.5004004835626986,-1.988545817176853,2.148336381598245,1.2407191144352097,0.9821614132199026
1,0,1.0094840812663157,1.4002185599299013,-1.1449124464235705,1.405902983872709,1.1818907229471725,-1.2843013623219044
0,0,1.0094840812663157,-1.100595970981414,0.5032454633262201,-0.5605422317246567,-0.3860085083522778,1.895042253368686
0,1,-1.2869085766281294,1.100120816220543,-1.0275859511532464,1.1450480062934665,0.9477657038800024,-0.49733512081433257
0,1,0.19899255495063148,-1.100595970981414,0.3970929199864031,-1.0922850706361888,-1.286318735768868,0.9192041138992968
0,1,1.347188883897854,1.0000882349840905,-0.22306141215673844,-0.5404764642185608,-0.7948967126958731,1.5645164319355058
1,0,1.1445660023189232,1.0000882349840905,-0.08338701302540025,0.35245018980269177,0.6191558867754117,1.8006063043877774
1,0,0.6717792786347774,-1.9008566208730355,1.5703578726896439,-1.5437648395233392,-1.4900749781292792,0.3211097703535422
0,1,-0.13871224768090681,1.0000882349840905,-0.027517253372864967,-0.29968725414541414,-0.3154069516571208,-0.9537755408887242
1,0,0.33407447600323914,-0.6004330647991509,-0.6197367056897389,0.4126474923209786,0.2938683857666298,-0.07237335040024373
0,1,1.1445660023189232,-0.5004004835626986,-0.40743161901010483,0.9042587962203198,1.162097205925664,-0.6547283691158469
1,0,-0.5439580108387682,-1.100595970981414,-0.7091283211337953,0.4828776785923126,0.32157930959674064,1.4543411581244456
0,1,1.279647923371531,1.600283722402806,0.7714203096583895,-0.9217260468343766,-0.8158507006916921,-0.9380362160585728
1,0,0.06391063389802384,1.2001533974569951,-1.0219989751879928,0.7838641911837462,0.47438713273016064,0.13223787239172494
1,0,0.13145159442430845,0.5999579100382797,-0.39067069111434427,0.7036011211593641,0.8885723255532706,-1.4574339354535701
0,1,-0.7465808924176988,1.4002185599299013,-0.02193027740761144,-0.2294570678740794,-0.20647241826215532,-1.5046519099440245
1,0,-0.9492037739965911,1.4002185599299013,1.3133569782879817,-1.7042909795721037,-1.8791415895406984,-1.2213440630012986
1,0,-0.6790399318913758,-0.00023757738043557702,-0.39067069111434427,0.011332142199067259,-0.10480018709352025,-1.4889125851138731
1,0,1.6848936865293924,-1.100595970981414,-0.6029757777939783,0.9042587962203198,0.994016087388415,0.856246814578691
0,1,-0.6114989713650527,1.300185978693449,-0.5973888018287248,0.26215423602526183,0.10064060990701966,-1.4259552857932674
0,1,-0.2737941687335145,1.100120816220543,0.18478783330676907,-0.7010026042673255,-0.7938579040011277,0.30537044552339077
1,0,-1.084285695049237,0.09979500385601668,-0.06103910916438613,-0.2695886028862711,-0.2922349667184672,0.8247681649183882
0,1,0.40161543652956216,-1.4006937146907725,-0.334800931461809,0.051463677211258246,-0.007526515262998737,-1.3157800119822072
1,0,-0.9492037739965911,0.299860166328923,0.17361388137626202,-0.5204106967124656,-0.523365221980964,1.0608580373706598
0,1,-1.084285695049237,0.9000556537476383,-0.949368287639697,1.4861660538970909,1.4744510707530165,0.5886782924661166
0,1,-1.0167447345229141,-0.3003353210897941,0.21272271313303673,-0.6809368367612296,-0.7467746018095403,-1.6935238079058417
1,0,-0.8816628134703064,1.4002185599299013,0.09539621786271264,-0.3297859054045572,-0.2813789479265287,0.10075922273142207
0,1,-0.8816628134703064,0.19982758509246895,-0.960542239570204,0.7336997724185073,0.45893602322542776,-0.9537755408887242
0,1,-0.6114989713650527,0.8000230725111861,-0.2845181477745272,0.061496560964306175,0.042776158018611336,1.0765973622008111
1,0,-0.2737941687335145,-0.10027015861688783,-0.6700194893770206,0.5129763298514565,0.39403387639603843,0.9821614132199026
0,0,-1.2193676161018447,0.4999253288018275,-0.07221306109489319,0.011332142199067259,0.11919878685910011,0.9034647890691454
1,0,1.0770250417926388,-1.0005633897449617,0.2071357371677832,-0.5304435804655129,-0.5183489926081378,1.1710333111817197
0,1,1.887516568108323,-0.8004982272720572,-0.7761720327168377,0.3223515385435487,0.049364638388891026,-1.3315193368123588
0,1,-1.1518266555755217,1.0000882349840905,0.028352506279670307,0.17185828224783192,0.43204865944160115,-1.599087858924933
1,0,-1.2869085766281294,1.2001533974569951,0.0898092418974591,-0.6307724179959907,-0.7421607938229663,1.9107815781988373
1,0,-0.40887608978616047,-0.2003027398533401,0.7714203096583895,-0.8916273955752332,-0.7665400429203794,1.3126872346530827
0,1,1.5498117654767847,-1.3006611334543203,0.5088324392914737,-0.7611999067856123,-0.7021245452092497,1.8163456292179287
1,0,1.279647923371531,0.9000556537476383,-0.47447533059314717,0.19192404975392707,0.09274192037219606,-1.1741260885108444
1,0,0.4691563970558468,-1.100595970981414,0.78818123755415,-0.7611999067856123,-0.5433552703771543,-0.49733512081433257
1,0,-0.0036303266282991724,1.0000882349840905,-0.16719165250420315,-0.19935841661493633,-0.2581695284403159,0.9506827635595997
1,0,-0.9492037739965911,-0.7004656460356031,-0.3180400035660484,-0.23948995162712733,-0.4168171409928472,0.38406706967414794
0,0,1.0770250417926388,-0.6004330647991509,-0.027517253372864967,-0.2796214866393183,-0.2853376513308299,-1.0482114898696329
1,0,1.6173527260030693,-1.100595970981414,-0.32362697953130193,0.3725159573087876,0.4648693990134355,-1.378737311302813
0,0,-1.3544495371544523,-0.3003353210897941,0.07863528996695206,0.10162809597649716,0.3622893800665088,-0.875078916737967
1,0,-1.0167447345229141,1.0000882349840905,-0.049865157233879076,-0.14919399784969742,-0.10498735983131212,-0.2297665987017581
0,1,0.13145159442430845,-0.40036790232624636,-1.7091970189141767,1.2353439600708964,0.44195945590768965,-1.3315193368123588
0,0,1.1445660023189232,-1.8008240396365833,0.2518315448898114,-0.7311012555264685,-0.8016162139826076,0.5571996428058138
1,0,0.8744021602137081,1.5002511411663537,0.11774412172372675,-0.46021339419417884,-0.4657440946516856,1.1080760118611142
1,0,-0.6114989713650527,0.699990491274732,-0.4018446430448513,0.25212135227221394,0.23238214140194566,0.494242343485208
0,1,-0.40887608978616047,0.39989274756537524,0.12333109768898028,-0.2695886028862711,-0.17160213721149853,-0.5917710697952412
1,0,-1.4219904976807753,0.699990491274732,-0.2565832679482596,-0.15922688160274534,-0.259227054408841,0.6044176172962681
1,0,0.06391063389802384,-0.6004330647991509,-0.9102594558829223,1.0848507037751796,0.9726316020956743,-0.513074445644484
0,1,-0.2737941687335145,-1.2006285522178661,-0.7538241288558235,-0.12912823034360157,-0.5528823627307684,-1.0009935153791785
1,0,-0.20625320820722984,-0.10027015861688783,0.9390295886159953,-1.0922850706361888,-1.009686787949126,-0.21402727387160667
1,0,0.4691563970558468,-0.6004330647991509,-0.016343301442357912,-0.06893092782531543,0.03807812230003164,-1.2056047381711472
1,0,-0.9492037739965911,-0.2003027398533401,0.2518315448898114,-0.5605422317246567,-0.5377120123327237,-1.0324721650394815
0,1,0.7393202391611005,-1.3006611334543203,-0.5359320662109359,1.1851795413056574,1.4476198587905278,1.1080760118611142
1,0,-1.084285695049237,0.19982758509246895,0.7099635740406006,-0.5404764642185608,-0.22861495314295321,-0.5288137704746354
1,0,2.2252213707398614,-0.8004982272720572,-0.5638669460372037,0.5531078648636474,0.534385353829398,1.2654692601626285
1,0,0.4691563970558468,-1.3006611334543203,0.659680790353319,-0.8113643255508513,-0.6975856063177924,-1.1111687891902386
0,1,0.40161543652956216,-2.10092178334594,-1.0611078069447675,1.1249822387873714,0.8910991575134629,-1.599087858924933
0,1,0.2665335154769161,-1.600758877163677,0.15685295348050143,-0.359884556663701,-0.2878832005648018,0.10075922273142207
0,0,-0.40887608978616047,0.9000556537476383,2.6374702820530675,-1.9049486546330594,-1.7390989471246958,-0.7649036429269069
0,1,1.819975607582,-1.0005633897449617,-0.39067069111434427,0.8540943774550809,1.1045228717808337,0.6201569421264195
1,0,-0.8816628134703064,1.300185978693449,7.459030540066862,-3.590473125145087,-4.694902746425883,0.16371652205202783
0,1,0.4691563970558468,-0.10027015861688783,-0.31245302760079485,0.08156232847040132,0.05195698080731115,-1.2528227126616016
0,1,-1.2193676161018447,0.19982758509246895,-0.9270203837786829,1.1249822387873714,1.01152609700886,1.6904310305767172
0,1,-1.1518266555755217,0.9000556537476383,-1.139325470458317,1.7971854502415725,1.6974393119215607,0.08501989790127064
0,1,0.8744021602137081,0.9000556537476383,-1.055520830979514,1.6567250776989035,1.5973299731134893,-1.2056047381711472
1,0,2.1576804102135383,-0.9005308085085094,-0.3962576670795978,-0.05889804407226751,-0.20943910615615918,0.635896266956571
1,0,-0.7465808924176988,0.39989274756537524,1.0395951559905587,-0.8113643255508513,-0.4849948107335964,1.5330377822752028
0,1,-0.6790399318913758,1.100120816220543,-0.07780003706014671,-0.14919399784969742,-0.12385437180075021,0.08501989790127064
1,0,-0.07117128715462219,-1.8008240396365833,-0.08338701302540025,0.6634695861471732,1.0821650882515745,-0.0566340255700923
1,0,0.5366973575821697,-1.2006285522178661,-0.47447533059314717,-0.33981878915760516,-0.6624907179817854,-1.6935238079058417
1,0,-0.8816628134703064,1.300185978693449,-0.7649980807863306,0.021365025952115185,-0.3543669570285335,0.10075922273142207
1,0,0.19899255495063148,1.300185978693449,-0.5694539220024571,0.7838641911837462,0.8538330654190684,-0.1353306497208495
